smiles_std,molecule_chembl_id,p_tyk2_all,p_tyk2,tyk2_binned_only,domain,p_jak1_all,p_jak1,sel_jak1,p_jak2_all,p_jak2,sel_jak2,p_jak3_all,p_jak3,sel_jak3,n_jak_tested,min_selectivity,cross_assay
CCc1cc(C#N)cc(F)c1N(C)c1cc2c(ncn2C)c(NC(=O)[C@@H]2C[C@@H]2F)n1,CHEMBL6152336,8.16,8.16,False,Other,8.24,8.24,-0.08000000000000007,7.72,7.72,0.4400000000000004,6.24,6.24,1.92,3,-0.08000000000000007,False
CCc1cc(C#N)cc(F)c1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6152394,8.7,8.7,False,Other,8.6,8.6,0.09999999999999964,7.52,7.52,1.1799999999999997,6.46,6.46,2.2399999999999993,3,0.09999999999999964,False
CCc1cc(C#N)cc(F)c1N(C)c1nc(NC(=O)C2CC2)c2ncn(C)c2n1,CHEMBL5557585,8.32,8.32,False,Other,8.8,8.8,-0.4800000000000004,7.75,7.75,0.5700000000000003,6.5,6.5,1.8200000000000003,3,-0.4800000000000004,False
CCc1cc(C#N)ccc1N(C)c1cc2c(cn1)ncn2C,CHEMBL6151798,6.76,6.76,False,Other,7.68,7.68,-0.9199999999999999,6.61,6.61,0.14999999999999947,5.52,5.52,1.2400000000000002,3,-0.9199999999999999,False
CCc1cc(C#N)ccc1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6102299,8.46,8.46,False,Other,8.35,8.35,0.11000000000000121,7.41,7.41,1.0500000000000007,6.33,6.33,2.130000000000001,3,0.11000000000000121,False
CCc1cc(C#N)nc(F)c1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6164211,8.85,8.85,False,Other,9.17,9.17,-0.3200000000000003,7.85,7.85,1.0,6.54,6.54,2.3099999999999996,3,-0.3200000000000003,False
CCc1cc(C#N)ncc1N(C)c1cc(Nc2cc(N)ncn2)c2ncn(C)c2n1,CHEMBL5559212,9.38,9.38,False,Other,7.92,7.92,1.4600000000000009,8.62,8.62,0.7600000000000016,7.14,7.14,2.240000000000001,3,0.7600000000000016,False
CCc1cc(C#N)ncc1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6161407,8.01,8.01,False,Other,8.28,8.28,-0.2699999999999996,7.1,7.1,0.9100000000000001,5.96,5.96,2.05,3,-0.2699999999999996,False
CCc1cc(C(N)=O)ccc1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6151179,8.47,8.47,False,Other,8.72,8.72,-0.25,7.82,7.82,0.6500000000000004,6.78,6.78,1.6900000000000004,3,-0.25,False
CCc1cc(C2=CCN(S(=O)(=O)N3CCCCC3)CC2)ccc1N(C)c1cc2c(cn1)ncn2C,CHEMBL6151568,8.51,8.51,False,Other,8.74,8.74,-0.23000000000000043,7.24,7.24,1.2699999999999996,7.72,7.72,0.79,3,-0.23000000000000043,False
CCc1cc(C2=CCN(S(C)(=O)=O)CC2)ccc1N(C)c1cc2c(cn1)ncn2C,CHEMBL6144983,8.32,8.32,False,Other,8.96,8.96,-0.6400000000000006,7.57,7.57,0.75,7.39,7.39,0.9300000000000006,3,-0.6400000000000006,False
CCc1cc(C2=CCN(S(C)(=O)=O)CC2)ccc1N(C)c1cc2c(ncn2C)c(NC(=O)C2CC2)n1,CHEMBL6147612,8.48,8.48,False,Other,8.74,8.74,-0.2599999999999998,7.7,7.7,0.7800000000000002,7.24,7.24,1.2400000000000002,3,-0.2599999999999998,False
CCc1cc(C2=CCN(S(C)(=O)=O)CC2)ccc1N(C)c1cc2c(ncn2C)c(NC(=O)[C@H]2C[C@H]2F)n1,CHEMBL6142971,8.35,8.35,False,Other,8.52,8.52,-0.16999999999999993,7.52,7.52,0.8300000000000001,7.0,7.0,1.3499999999999996,3,-0.16999999999999993,False
CCc1cc(Nc2nccc3nc(-c4c(Cl)cc(C(N)=O)cc4Cl)sc23)ncn1,CHEMBL3675694,8.8,8.8,False,Other,,,,,,,,,,0,,False
CCc1cc(O)c(F)cc1-c1cc(N(C)CCO)c2nc(N)ncc2c1,CHEMBL5084913,6.6,6.6,False,Other,8.4,8.4,-1.8000000000000007,7.9,7.9,-1.3000000000000007,8.0,8.0,-1.4000000000000004,3,-1.8000000000000007,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(=O)NC)c(NCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)n1,CHEMBL5935366,7.08,7.08,False,Other,8.24,8.24,-1.1600000000000001,7.59,7.59,-0.5099999999999998,6.96,6.96,0.1200000000000001,3,-1.1600000000000001,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(=O)NC)c(NCc2ccccc2N(CC)S(C)(=O)=O)n1,CHEMBL6028071,8.14,8.14,False,Other,8.77,8.77,-0.629999999999999,7.97,7.97,0.17000000000000082,7.22,7.22,0.9200000000000008,3,-0.629999999999999,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(N)=O)c(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)n1,CHEMBL5743152,7.74,7.74,False,Other,8.34,8.34,-0.5999999999999996,7.64,7.64,0.10000000000000053,6.89,6.89,0.8500000000000005,3,-0.5999999999999996,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(N(C)Cc2ccccc2N(CC)S(C)(=O)=O)n1,CHEMBL5747763,7.8,7.8,False,Other,9.0,9.0,-1.2000000000000002,8.35,8.35,-0.5499999999999998,7.79,7.79,0.009999999999999787,3,-1.2000000000000002,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(N(CCc2ccc(OC)c(OC)c2)Cc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5932298,7.25,7.25,False,Other,7.94,7.94,-0.6900000000000004,7.36,7.36,-0.11000000000000032,6.75,6.75,0.5,3,-0.6900000000000004,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2c(F)cccc2N(C)S(C)(=O)=O)n1,CHEMBL5865412,7.69,7.69,False,Other,,,,8.77,8.77,-1.0799999999999992,8.12,8.12,-0.4299999999999988,2,-1.0799999999999992,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2cc(C)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5750647,5.89,5.89,False,Other,7.72,7.72,-1.83,7.5,7.5,-1.6100000000000003,7.74,7.74,-1.8500000000000005,3,-1.8500000000000005,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5903561,7.21,7.21,False,Other,8.92,8.92,-1.71,8.3,8.3,-1.0900000000000007,7.81,7.81,-0.5999999999999996,3,-1.71,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2ccccc2N(CC)S(C)(=O)=O)n1,CHEMBL5836284,8.32,8.32,False,Other,9.22,9.22,-0.9000000000000004,8.59,8.59,-0.2699999999999996,7.85,7.85,0.47000000000000064,3,-0.9000000000000004,False
CCc1cc(O)c(F)cc1-c1cc(N)c(C=N)c(NCc2ccccc2N(CCO)S(C)(=O)=O)n1,CHEMBL5805588,7.31,7.31,False,Other,8.96,8.96,-1.6500000000000012,8.33,8.33,-1.0200000000000005,7.73,7.73,-0.4200000000000008,3,-1.6500000000000012,False
CCc1cc(O)c(F)cc1-c1cc(NC(CO)CO)c2nc(N)ncc2c1,CHEMBL5085176,7.0,7.0,False,Other,9.0,9.0,-2.0,8.7,8.7,-1.6999999999999993,8.8,8.8,-1.8000000000000007,3,-2.0,False
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C(C)=O)CC2)c2nc(N)ncc2c1,CHEMBL5084542,7.4,7.4,False,Other,9.1,9.1,-1.6999999999999993,9.1,9.1,-1.6999999999999993,9.1,9.1,-1.6999999999999993,3,-1.6999999999999993,False
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,CHEMBL5077126,6.8,6.8,False,Other,8.8,8.8,-2.000000000000001,8.2,8.2,-1.3999999999999995,8.5,8.5,-1.7000000000000002,3,-2.000000000000001,False
CCc1cc(O)c(F)cc1-c1cc(NCC2CCN(C)CC2)c2nc(N)ncc2c1,CHEMBL5075223,6.5,6.5,False,Other,8.6,8.6,-2.0999999999999996,7.8,7.8,-1.2999999999999998,8.0,8.0,-1.5,3,-2.0999999999999996,False
CCc1cc(O)c(F)cc1-c1cc(NCCCO)c2nc(N)ncc2c1,CHEMBL5084340,7.0,7.0,False,Other,8.9,8.9,-1.9000000000000004,8.1,8.1,-1.0999999999999996,8.3,8.3,-1.3000000000000007,3,-1.9000000000000004,False
CCc1cc(O)c(F)cc1-c1cc(NCCNC)c2nc(N)ncc2c1,CHEMBL5076068,6.4,6.4,False,Other,8.8,8.8,-2.4000000000000004,8.1,8.1,-1.6999999999999993,8.2,8.2,-1.799999999999999,3,-2.4000000000000004,False
CCc1cc(O)c(F)cc1-c1cc(NCCO)c2nc(N)ncc2c1,CHEMBL5082928,6.9,6.9,False,Other,8.9,8.9,-2.0,8.2,8.2,-1.299999999999999,8.3,8.3,-1.4000000000000004,3,-2.0,False
CCc1cc(O)c(F)cc1-c1cc(NC[C@@H](C)O)c2nc(N)ncc2c1,CHEMBL5079248,7.2,7.2,False,Other,8.9,8.9,-1.7000000000000002,8.6,8.6,-1.3999999999999995,8.6,8.6,-1.3999999999999995,3,-1.7000000000000002,False
CCc1cc(O)c(F)cc1-c1cc(NC[C@H](C)O)c2nc(N)ncc2c1,CHEMBL5078141,7.5,7.5,False,Other,9.3,9.3,-1.8000000000000007,8.8,8.8,-1.3000000000000007,8.9,8.9,-1.4000000000000004,3,-1.8000000000000007,False
CCc1cc(O)c(F)cc1-c1cc(NP(=O)(CC)CC)c2cn[nH]c2c1,CHEMBL4483484,4.7,4.7,False,Other,6.08,6.08,-1.38,5.5,5.5,-0.7999999999999998,6.0,6.0,-1.2999999999999998,3,-1.38,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)C(F)(F)F)c2cn[nH]c2c1,CHEMBL4522317,6.0,6.0,False,Other,7.16,7.16,-1.1600000000000001,6.8,6.8,-0.7999999999999998,7.6,7.6,-1.5999999999999996,3,-1.5999999999999996,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)C2CC2)c2cn[nH]c2c1,CHEMBL4554460,6.5,6.5,False,Other,8.04,8.04,-1.5399999999999991,8.0,8.0,-1.5,8.5,8.5,-2.0,3,-2.0,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)C2CCCC2)c2cn[nH]c2c1,CHEMBL4521312,6.4,6.4,False,Other,7.6,7.6,-1.1999999999999993,7.6,7.6,-1.1999999999999993,8.4,8.4,-2.0,3,-2.0,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CC)c2cn[nH]c2c1,CHEMBL4483364,6.8,6.8,False,Other,8.38,8.38,-1.580000000000001,8.3,8.3,-1.5000000000000009,8.6,8.6,-1.7999999999999998,3,-1.7999999999999998,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CC2CCC2)c2cn[nH]c2c1,CHEMBL4580425,6.1,6.1,False,Other,7.85,7.85,-1.75,7.7,7.7,-1.6000000000000005,8.4,8.4,-2.3000000000000007,3,-2.3000000000000007,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCC(=O)OC)c2cn[nH]c2c1,CHEMBL4483513,6.4,6.4,False,Other,8.26,8.26,-1.8599999999999994,8.0,8.0,-1.5999999999999996,8.5,8.5,-2.0999999999999996,3,-2.0999999999999996,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCN2CCCCC2)c2cn[nH]c2c1,CHEMBL4529314,5.2,5.2,False,Other,6.98,6.98,-1.7800000000000002,6.8,6.8,-1.5999999999999996,7.5,7.5,-2.3,3,-2.3,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCN2CCN(C)CC2)c2cn[nH]c2c1,CHEMBL4535413,5.1,5.1,False,Other,6.77,6.77,-1.67,6.7,6.7,-1.6000000000000005,7.2,7.2,-2.1000000000000005,3,-2.1000000000000005,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCO)c2cn[nH]c2c1,CHEMBL4543715,6.2,6.2,False,Other,7.94,7.94,-1.7400000000000002,7.7,7.7,-1.5,8.2,8.2,-1.9999999999999991,3,-1.9999999999999991,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCOC)c2cn[nH]c2c1,CHEMBL4569613,6.3,6.3,False,Other,8.03,8.03,-1.7299999999999995,7.8,7.8,-1.5,8.4,8.4,-2.1000000000000005,3,-2.1000000000000005,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)N(C)C)c2cn[nH]c2c1,CHEMBL4534573,6.8,6.8,False,Other,8.36,8.36,-1.5599999999999996,8.2,8.2,-1.3999999999999995,8.5,8.5,-1.7000000000000002,3,-1.7000000000000002,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)c2ccccc2Cl)c2cn[nH]c2c1,CHEMBL4560212,6.5,6.5,False,Other,7.78,7.78,-1.2800000000000002,8.1,8.1,-1.5999999999999996,8.5,8.5,-2.0,3,-2.0,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)c2ccccn2)c2cn[nH]c2c1,CHEMBL4528395,6.2,6.2,False,Other,7.53,7.53,-1.33,7.7,7.7,-1.5,8.7,8.7,-2.499999999999999,3,-2.499999999999999,False
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)c2cccnc2)c2cn[nH]c2c1,CHEMBL4563039,5.6,5.6,False,Other,7.46,7.46,-1.8600000000000003,7.6,7.6,-2.0,8.3,8.3,-2.700000000000001,3,-2.700000000000001,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2[nH]c(N)nc(=O)c2c1,CHEMBL5076662,4.9,4.9,False,Other,5.8,5.8,-0.8999999999999995,5.0,5.0,-0.09999999999999964,5.5,5.5,-0.5999999999999996,3,-0.8999999999999995,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(N)ncc2c1,CHEMBL5078647,7.4,7.4,False,Other,9.3,9.3,-1.9000000000000004,9.1,9.1,-1.6999999999999993,9.1,9.1,-1.6999999999999993,3,-1.9000000000000004,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCCCN(C)C)ncc2c1,CHEMBL5075556,7.7,7.7,False,Other,9.2,9.2,-1.4999999999999991,9.3,9.3,-1.6000000000000005,9.3,9.3,-1.6000000000000005,3,-1.6000000000000005,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCN(C)C)ncc2c1,CHEMBL5076101,7.0,7.0,False,Other,8.3,8.3,-1.3000000000000007,8.6,8.6,-1.5999999999999996,8.3,8.3,-1.3000000000000007,3,-1.5999999999999996,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCOCCN(C)C)ncc2c1,CHEMBL5094089,6.9,6.9,False,Other,8.3,8.3,-1.4000000000000004,8.7,8.7,-1.799999999999999,8.5,8.5,-1.5999999999999996,3,-1.799999999999999,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2CCCN(C)C2)c2nc(N)ncc2c1,CHEMBL5087255,6.2,6.2,False,Other,8.7,8.7,-2.499999999999999,8.0,8.0,-1.7999999999999998,8.3,8.3,-2.1000000000000005,3,-2.499999999999999,False
CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,CHEMBL5075673,7.0,7.0,False,Other,9.2,9.2,-2.1999999999999993,8.7,8.7,-1.6999999999999993,8.5,8.5,-1.5,3,-2.1999999999999993,False
CCc1cc(O)c(F)cc1-c1cc(N[C@H](C)CO)c2nc(N)ncc2c1,CHEMBL5074310,6.7,6.7,False,Other,8.7,8.7,-1.9999999999999991,8.3,8.3,-1.6000000000000005,8.5,8.5,-1.7999999999999998,3,-1.9999999999999991,False
CCc1cc(O)c(F)cc1-c1cc(N[C@H]2CCCN(C)C2)c2nc(N)ncc2c1,CHEMBL5086526,7.3,7.3,False,Other,9.4,9.4,-2.1000000000000005,9.0,9.0,-1.7000000000000002,9.8,9.8,-2.500000000000001,3,-2.500000000000001,False
CCc1cc(O)c(F)cc1-c1cc(N[C@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,CHEMBL5076189,7.7,7.7,False,Other,9.5,9.5,-1.7999999999999998,9.2,9.2,-1.4999999999999991,9.7,9.7,-1.9999999999999991,3,-1.9999999999999991,False
CCc1cc(O)c(F)cc1-c1cc(OC)c2nc(N)ncc2c1,CHEMBL5077653,6.8,6.8,False,Other,8.6,8.6,-1.7999999999999998,8.0,8.0,-1.2000000000000002,8.0,8.0,-1.2000000000000002,3,-1.7999999999999998,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-c3nc(C)c(C)[nH]3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5897586,7.48,7.48,False,Other,8.28,8.28,-0.7999999999999989,7.56,7.56,-0.07999999999999918,6.94,6.94,0.54,3,-0.7999999999999989,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-c3nc(C)c[nH]3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL6005450,7.79,7.79,False,Other,8.37,8.37,-0.5799999999999992,7.73,7.73,0.05999999999999961,7.08,7.08,0.71,3,-0.5799999999999992,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-c3ncc[nH]3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL6006878,7.93,7.93,False,Other,8.47,8.47,-0.5400000000000009,7.82,7.82,0.10999999999999943,7.12,7.12,0.8099999999999996,3,-0.5400000000000009,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-c3nnc(C)[nH]3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5754682,7.84,7.84,False,Other,8.46,8.46,-0.620000000000001,7.77,7.77,0.07000000000000028,7.11,7.11,0.7299999999999995,3,-0.620000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-n3cccn3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5866346,7.81,7.81,False,Other,8.39,8.39,-0.580000000000001,7.63,7.63,0.17999999999999972,7.04,7.04,0.7699999999999996,3,-0.580000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCC(C)C)n1,CHEMBL5853360,8.15,8.15,False,Other,8.68,8.68,-0.5299999999999994,8.12,8.12,0.030000000000001137,7.5,7.5,0.6500000000000004,3,-0.5299999999999994,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCC2CCCC2)n1,CHEMBL5826798,7.75,7.75,False,Other,8.33,8.33,-0.5800000000000001,7.72,7.72,0.03000000000000025,7.03,7.03,0.7199999999999998,3,-0.5800000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCCc2ccc(NS(=O)(=O)c3ccccc3)cc2)n1,CHEMBL5778406,7.08,7.08,False,Other,8.24,8.24,-1.1600000000000001,7.59,7.59,-0.5099999999999998,6.96,6.96,0.1200000000000001,3,-1.1600000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCCc2ccc(O)cc2)n1,CHEMBL5970534,7.82,7.82,False,Other,8.77,8.77,-0.9499999999999993,8.21,8.21,-0.39000000000000057,7.58,7.58,0.2400000000000002,3,-0.9499999999999993,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2c(F)cccc2N(C)S(C)(=O)=O)n1,CHEMBL5946897,8.24,8.24,False,Other,8.77,8.77,-0.5299999999999994,8.12,8.12,0.120000000000001,7.47,7.47,0.7700000000000005,3,-0.5299999999999994,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(C)ccc2N(C)S(C)(=O)=O)n1,CHEMBL6022798,7.94,7.94,False,Other,8.57,8.57,-0.6299999999999999,7.88,7.88,0.0600000000000005,7.17,7.17,0.7700000000000005,3,-0.6299999999999999,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(Cl)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5806755,7.82,7.82,False,Other,8.51,8.51,-0.6899999999999995,7.8,7.8,0.020000000000000462,7.07,7.07,0.75,3,-0.6899999999999995,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(F)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5800289,8.19,8.19,False,Other,8.77,8.77,-0.5800000000000001,8.04,8.04,0.15000000000000036,7.31,7.31,0.8799999999999999,3,-0.5800000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(O)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5745028,8.34,8.34,False,Other,8.89,8.89,-0.5500000000000007,8.15,8.15,0.1899999999999995,7.48,7.48,0.8599999999999994,3,-0.5500000000000007,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccc(O)cc2N(C)S(C)(=O)=O)n1,CHEMBL5757481,7.72,7.72,False,Other,8.82,8.82,-1.1000000000000005,8.07,8.07,-0.35000000000000053,7.48,7.48,0.23999999999999932,3,-1.1000000000000005,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(=O)(=O)CC)n1,CHEMBL5838459,8.17,8.17,False,Other,8.72,8.72,-0.5500000000000007,8.02,8.02,0.15000000000000036,7.32,7.32,0.8499999999999996,3,-0.5500000000000007,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)n1,CHEMBL5882988,7.23,7.23,False,Other,7.76,7.76,-0.5299999999999994,7.09,7.09,0.14000000000000057,6.45,6.45,0.7800000000000002,3,-0.5299999999999994,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5985659,8.32,8.32,False,Other,9.05,9.05,-0.7300000000000004,8.23,8.23,0.08999999999999986,7.51,7.51,0.8100000000000005,3,-0.7300000000000004,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(N)(=O)=O)n1,CHEMBL5747360,7.47,7.47,False,Other,8.27,8.27,-0.7999999999999998,7.73,7.73,-0.2600000000000007,7.09,7.09,0.3799999999999999,3,-0.7999999999999998,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(CC)S(=O)(=O)CC)n1,CHEMBL5744097,7.92,7.92,False,Other,8.47,8.47,-0.5500000000000007,7.77,7.77,0.15000000000000036,7.07,7.07,0.8499999999999996,3,-0.5500000000000007,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(CC)S(C)(=O)=O)n1,CHEMBL5829345,8.14,8.14,False,Other,8.77,8.77,-0.629999999999999,7.97,7.97,0.17000000000000082,7.22,7.22,0.9200000000000008,3,-0.629999999999999,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(N[C@@H](C)c2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL6008905,6.5,6.5,False,Other,7.49,7.49,-0.9900000000000002,7.32,7.32,-0.8200000000000003,6.56,6.56,-0.05999999999999961,3,-0.9900000000000002,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(N[C@H](C)c2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL6037170,7.75,7.75,False,Other,8.4,8.4,-0.6500000000000004,7.6,7.6,0.15000000000000036,6.91,6.91,0.8399999999999999,3,-0.6500000000000004,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)Nc3ccc(C)nc3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5749853,7.7,7.7,False,Other,8.18,8.18,-0.47999999999999954,7.58,7.58,0.1200000000000001,6.87,6.87,0.8300000000000001,3,-0.47999999999999954,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(N)=O)c2c(NCc2ccc(O)cc2N(C)S(C)(=O)=O)n1,CHEMBL5894111,7.54,7.54,False,Other,9.0,9.0,-1.46,8.24,8.24,-0.7000000000000002,7.63,7.63,-0.08999999999999986,3,-1.46,False
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(N)=O)c2c(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)n1,CHEMBL5988142,7.74,7.74,False,Other,8.34,8.34,-0.5999999999999996,7.64,7.64,0.10000000000000053,6.89,6.89,0.8500000000000005,3,-0.5999999999999996,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(C)Cc2cc(C)ccc2N(CC)S(C)(=O)=O)n1,CHEMBL5938513,6.05,6.05,False,Other,8.47,8.47,-2.420000000000001,8.1,8.1,-2.05,7.55,7.55,-1.5,3,-2.420000000000001,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(C)Cc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5999480,7.3,7.3,False,Other,9.05,9.05,-1.7500000000000009,8.29,8.29,-0.9899999999999993,7.72,7.72,-0.41999999999999993,3,-1.7500000000000009,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(C)Cc2ccccc2N(CC)S(C)(=O)=O)n1,CHEMBL5785847,7.8,7.8,False,Other,9.0,9.0,-1.2000000000000002,8.35,8.35,-0.5499999999999998,7.79,7.79,0.009999999999999787,3,-1.2000000000000002,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(CC)Cc2cc(C)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5775060,5.33,5.33,False,Other,7.39,7.39,-2.0599999999999996,7.36,7.36,-2.0300000000000002,6.91,6.91,-1.58,3,-2.0599999999999996,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(CCN2CCOCC2)Cc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL5943196,5.85,5.85,False,Other,7.74,7.74,-1.8900000000000006,7.27,7.27,-1.42,6.88,6.88,-1.0300000000000002,3,-1.8900000000000006,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(CCc2ccc(NS(C)(=O)=O)cc2)Cc2ccccc2N(C)S(C)(=O)=O)n1,CHEMBL6050356,6.71,6.71,False,Other,7.36,7.36,-0.6500000000000004,6.81,6.81,-0.09999999999999964,5.87,5.87,0.8399999999999999,3,-0.6500000000000004,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2c(F)cccc2N(C)S(C)(=O)=O)n1,CHEMBL5830804,7.69,7.69,False,Other,,,,8.77,8.77,-1.0799999999999992,8.12,8.12,-0.4299999999999988,2,-1.0799999999999992,False
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2cc(C)ccc2N(C)S(C)(=O)=O)n1,CHEMBL5978411,5.89,5.89,False,Other,7.72,7.72,-1.83,7.5,7.5,-1.6100000000000003,7.74,7.74,-1.8500000000000005,3,-1.8500000000000005,False
